StudentID,Qualification,Subject,PredictedGrade,ActualGrade
S00128,GCSE,History,B,B
S00128,GCSE,Geography,A,A
S00128,GCSE,Physics,C,B
S00128,GCSE,Biology,D,D
S00128,GCSE,Mathematics,B,B
S00129,A-Level,Economics,B,B
S00129,A-Level,Biology,A,A
S00129,A-Level,Computer Science,C,A
S00130,A-Level,Mathematics,B,E
S00130,A-Level,Physics,A*,A*
S00130,A-Level,Chemistry,D,D
S00130,A-Level,Economics,C,C
S00131,GCSE,Art,B,A*
S00131,GCSE,Geography,C,C
S00131,GCSE,Physics,D,D
S00131,GCSE,Mathematics,E,E
S00131,GCSE,Chemistry,A,C
S00131,GCSE,History,A*,A*
S00131,GCSE,Music,C,A
S00132,GCSE,Physics,A,B
S00132,GCSE,English Language,A,A
S00132,GCSE,Art,D,A
S00132,GCSE,Biology,C,C
S00132,GCSE,English Literature,E,E
S00132,GCSE,Music,D,A*
S00132,GCSE,Computer Science,A*,A*
S00133,A-Level,History,E,E
S00133,A-Level,Physics,A,C
S00133,A-Level,Computer Science,A*,A*
S00133,A-Level,Further Mathematics,B,B
S00134,GCSE,French,A,D
S00134,GCSE,Biology,A,A
S00134,GCSE,English Literature,B,B
S00134,GCSE,English Language,C,C
S00134,GCSE,Physics,B,A
S00134,GCSE,Art,A,A
S00134,GCSE,Mathematics,D,C
S00135,GCSE,Physics,B,B
S00135,GCSE,Art,B,B
S00135,GCSE,French,B,E
S00135,GCSE,History,A,A
S00135,GCSE,English Language,B,B
S00135,GCSE,Geography,D,D
S00135,GCSE,Biology,E,E
S00135,GCSE,English Literature,C,C
S00135,GCSE,Music,A,C
S00136,GCSE,French,A,A
S00136,GCSE,History,B,B
S00136,GCSE,English Language,B,B
S00136,GCSE,Music,C,C
S00136,GCSE,English Literature,B,B
S00136,GCSE,Physics,B,D
S00136,GCSE,Computer Science,B,A*
S00136,GCSE,Chemistry,A,A
S00137,GCSE,Physics,B,C
S00137,GCSE,English Literature,A*,B
S00137,GCSE,English Language,D,E
S00137,GCSE,Chemistry,D,D
S00137,GCSE,History,B,B
S00137,GCSE,Music,A,E
S00137,GCSE,Computer Science,A*,A*
S00137,GCSE,Mathematics,A*,A*
S00138,GCSE,Geography,C,C
S00138,GCSE,Computer Science,B,C
S00138,GCSE,Art,A,A
S00138,GCSE,Music,D,E
S00138,GCSE,Biology,C,C
S00138,GCSE,Physics,D,A
S00138,GCSE,French,A,A
S00138,GCSE,History,A,A
S00138,GCSE,Mathematics,D,A*
S00139,GCSE,History,B,B
S00139,GCSE,Physics,B,C
S00139,GCSE,Computer Science,C,C
S00139,GCSE,English Literature,B,B
S00139,GCSE,English Language,B,E
S00139,GCSE,Chemistry,B,B
S00139,GCSE,Music,B,B
S00139,GCSE,Geography,E,E
S00139,GCSE,Mathematics,B,B
S00140,A-Level,Economics,A,A
S00140,A-Level,Chemistry,D,D
S00140,A-Level,History,D,C
S00140,A-Level,Further Mathematics,A,A
S00141,A-Level,Physics,C,C
S00141,A-Level,Biology,C,D
S00141,A-Level,Further Mathematics,A*,A
S00142,GCSE,Chemistry,C,C
S00142,GCSE,Mathematics,C,C
S00142,GCSE,French,A,A
S00142,GCSE,Geography,B,B
S00142,GCSE,Music,C,C
S00142,GCSE,English Literature,A,A
S00142,GCSE,History,D,D
S00142,GCSE,Art,A,B
S00143,GCSE,Art,B,B
S00143,GCSE,Computer Science,B,B
S00143,GCSE,History,A,A
S00143,GCSE,English Language,D,D
S00143,GCSE,Music,B,B
S00143,GCSE,French,A*,A*
S00144,GCSE,Mathematics,B,B
S00144,GCSE,History,C,A*
S00144,GCSE,English Literature,D,D
S00144,GCSE,Physics,B,B
S00144,GCSE,Biology,C,C
S00144,GCSE,French,C,C
S00145,GCSE,English Literature,D,D
S00145,GCSE,Music,A,A
S00145,GCSE,French,A,D
S00145,GCSE,Mathematics,B,B
S00145,GCSE,Art,C,C
S00145,GCSE,Geography,E,E
S00145,GCSE,English Language,C,C
S00145,GCSE,Physics,B,A
S00145,GCSE,Chemistry,B,B
S00146,GCSE,Music,C,A*
S00146,GCSE,English Literature,C,E
S00146,GCSE,Chemistry,D,D
S00146,GCSE,Geography,D,A*
S00146,GCSE,Physics,D,D
S00146,GCSE,English Language,A,A
S00146,GCSE,Art,D,D
S00147,A-Level,Computer Science,D,D
S00147,A-Level,History,B,E
S00147,A-Level,Further Mathematics,A,A
S00147,A-Level,Mathematics,C,C
S00148,A-Level,Mathematics,C,C
S00148,A-Level,Physics,B,B
S00148,A-Level,Biology,A,A
S00149,GCSE,Biology,B,A
S00149,GCSE,Art,A,A
S00149,GCSE,Music,B,B
S00149,GCSE,Geography,D,D
S00149,GCSE,English Language,D,D
S00149,GCSE,Mathematics,D,A*
S00149,GCSE,Computer Science,A,A
S00150,A-Level,Physics,B,B
S00150,A-Level,Computer Science,E,E
S00150,A-Level,Economics,D,D
S00151,A-Level,Chemistry,A*,A*
S00151,A-Level,Further Mathematics,B,C
S00151,A-Level,History,B,B
S00152,GCSE,History,C,C
S00152,GCSE,Biology,D,C
S00152,GCSE,Physics,A,B
S00152,GCSE,English Language,C,C
S00152,GCSE,Mathematics,D,E
S00152,GCSE,French,D,D
S00153,A-Level,Psychology,B,A*
S00153,A-Level,Geography,E,E
S00153,A-Level,Computer Science,A*,A*
S00154,A-Level,Psychology,B,B
S00154,A-Level,History,D,D
S00154,A-Level,Physics,D,D
S00154,A-Level,Economics,E,E
S00155,GCSE,English Literature,A,A
S00155,GCSE,Computer Science,A,A
S00155,GCSE,Mathematics,A,A*
S00155,GCSE,History,A,B
S00155,GCSE,Chemistry,B,B
S00155,GCSE,English Language,D,D
S00155,GCSE,French,B,B
S00156,GCSE,History,C,C
S00156,GCSE,English Language,D,D
S00156,GCSE,Chemistry,A,A
S00156,GCSE,French,A,A*
S00156,GCSE,Geography,A,A
S00156,GCSE,Mathematics,B,B
S00157,A-Level,Geography,C,C
S00157,A-Level,History,B,B
S00157,A-Level,Biology,E,E
S00158,GCSE,English Literature,C,E
S00158,GCSE,French,A,A
S00158,GCSE,History,D,D
S00158,GCSE,Mathematics,B,B
S00158,GCSE,English Language,E,C
S00158,GCSE,Music,A,A
S00158,GCSE,Physics,B,E
S00159,GCSE,English Literature,A,A
S00159,GCSE,Geography,B,B
S00159,GCSE,French,C,C
S00159,GCSE,Music,B,C
S00159,GCSE,Art,C,C
S00159,GCSE,English Language,A*,A*
S00159,GCSE,Computer Science,B,B
S00159,GCSE,Mathematics,A,A
S00159,GCSE,Physics,A,B
S00160,GCSE,English Literature,A,A
S00160,GCSE,Mathematics,A,B
S00160,GCSE,Biology,B,B
S00160,GCSE,History,B,B
S00160,GCSE,Physics,D,E
S00160,GCSE,Geography,C,C
S00160,GCSE,Computer Science,B,A
S00160,GCSE,French,E,E
S00160,GCSE,Art,C,A*
S00161,GCSE,Mathematics,B,B
S00161,GCSE,English Language,D,B
S00161,GCSE,History,A,E
S00161,GCSE,Geography,D,A*
S00161,GCSE,Physics,C,E
S00161,GCSE,French,C,C
S00161,GCSE,Biology,B,B
S00161,GCSE,Music,E,E
S00161,GCSE,Chemistry,D,D
S00162,A-Level,Computer Science,B,B
S00162,A-Level,Psychology,B,E
S00162,A-Level,Economics,A,A
S00162,A-Level,Biology,D,A*
S00163,GCSE,English Language,C,C
S00163,GCSE,French,D,E
S00163,GCSE,Physics,B,C
S00163,GCSE,Music,D,D
S00163,GCSE,Art,B,B
S00163,GCSE,Biology,C,C
S00164,A-Level,Mathematics,B,B
S00164,A-Level,Psychology,B,C
S00164,A-Level,History,B,B
S00165,GCSE,Chemistry,B,A
S00165,GCSE,Art,D,A
S00165,GCSE,English Literature,B,B
S00165,GCSE,Music,B,B
S00165,GCSE,Computer Science,A*,A*
S00165,GCSE,History,A,A
S00165,GCSE,English Language,D,A*
S00166,GCSE,Art,B,B
S00166,GCSE,Computer Science,D,D
S00166,GCSE,Physics,B,B
S00166,GCSE,Chemistry,D,B
S00166,GCSE,English Language,C,C
S00166,GCSE,French,B,E
S00166,GCSE,History,B,B
S00166,GCSE,Mathematics,B,A*
S00166,GCSE,English Literature,A,A
S00167,GCSE,Art,A,A
S00167,GCSE,Chemistry,D,D
S00167,GCSE,Biology,C,B
S00167,GCSE,Mathematics,C,C
S00167,GCSE,Music,D,D
S00167,GCSE,French,A*,B
S00167,GCSE,English Language,C,C
S00167,GCSE,Physics,C,C
S00167,GCSE,Geography,E,E
S00168,GCSE,Chemistry,A,A
S00168,GCSE,Biology,D,D
S00168,GCSE,Mathematics,A*,A*
S00168,GCSE,Art,A,A
S00168,GCSE,Computer Science,A*,A*
S00168,GCSE,History,B,B
S00168,GCSE,Music,B,B
S00169,GCSE,Biology,A,A
S00169,GCSE,Computer Science,A*,A*
S00169,GCSE,Physics,A,A
S00169,GCSE,English Language,A*,A*
S00169,GCSE,Chemistry,A,C
S00169,GCSE,History,C,C
S00169,GCSE,Music,C,C
S00169,GCSE,English Literature,A*,A*
S00169,GCSE,French,C,C
S00170,GCSE,Biology,B,B
S00170,GCSE,French,A,B
S00170,GCSE,English Language,D,D
S00170,GCSE,Music,C,B
S00170,GCSE,Art,D,D
S00170,GCSE,Physics,A,A
S00171,GCSE,Chemistry,A,B
S00171,GCSE,French,B,C
S00171,GCSE,Art,D,D
S00171,GCSE,Computer Science,E,B
S00171,GCSE,Geography,E,E
S00171,GCSE,History,B,C
S00171,GCSE,Biology,A,E
S00172,GCSE,English Literature,A,A
S00172,GCSE,Geography,B,B
S00172,GCSE,Music,A,A
S00172,GCSE,Computer Science,B,B
S00172,GCSE,Biology,D,D
S00172,GCSE,History,B,B
S00172,GCSE,French,B,D
S00172,GCSE,Physics,B,B
S00172,GCSE,English Language,C,E
S00173,GCSE,Mathematics,A*,A*
S00173,GCSE,History,B,C
S00173,GCSE,Computer Science,A*,A*
S00173,GCSE,Music,A,A
S00173,GCSE,English Literature,B,B
S00173,GCSE,English Language,D,B
S00173,GCSE,Chemistry,A,A
S00173,GCSE,Geography,C,C
S00174,GCSE,History,C,B
S00174,GCSE,Mathematics,D,D
S00174,GCSE,Computer Science,A,A
S00174,GCSE,Physics,B,A*
S00174,GCSE,Art,B,C
S00174,GCSE,English Literature,B,B
S00174,GCSE,Geography,B,B
S00175,GCSE,English Literature,A,A
S00175,GCSE,Biology,E,E
S00175,GCSE,English Language,D,D
S00175,GCSE,Music,C,C
S00175,GCSE,Chemistry,B,D
S00175,GCSE,French,D,D
S00176,GCSE,History,B,B
S00176,GCSE,Computer Science,A,A*
S00176,GCSE,Art,B,C
S00176,GCSE,Biology,A,D
S00176,GCSE,Music,C,C
S00176,GCSE,English Literature,A*,A*
S00176,GCSE,Mathematics,D,D
S00177,GCSE,English Literature,B,B
S00177,GCSE,Geography,C,C
S00177,GCSE,History,D,D
S00177,GCSE,Music,A,A
S00177,GCSE,Chemistry,B,C
S00177,GCSE,Mathematics,A*,A*
S00177,GCSE,Computer Science,B,A*
S00177,GCSE,French,C,C
S00177,GCSE,Art,B,C
S00178,A-Level,Psychology,E,E
S00178,A-Level,Geography,B,A*
S00178,A-Level,Mathematics,B,C
S00179,GCSE,Biology,C,C
S00179,GCSE,Chemistry,A,A
S00179,GCSE,Computer Science,A,C
S00179,GCSE,Mathematics,B,B
S00179,GCSE,Geography,C,C
S00179,GCSE,Physics,C,D
S00180,GCSE,English Language,D,D
S00180,GCSE,Mathematics,B,B
S00180,GCSE,Biology,A*,D
S00180,GCSE,Physics,D,B
S00180,GCSE,Art,B,A*
S00180,GCSE,Computer Science,C,C
S00181,GCSE,Biology,A*,A*
S00181,GCSE,History,A*,A*
S00181,GCSE,Art,A*,A*
S00181,GCSE,French,B,B
S00181,GCSE,Music,D,A
S00181,GCSE,Chemistry,A,A
S00181,GCSE,Computer Science,D,D
S00182,A-Level,Chemistry,A,C
S00182,A-Level,Psychology,D,E
S00182,A-Level,Physics,A,B
S00183,GCSE,Biology,C,D
S00183,GCSE,Computer Science,B,B
S00183,GCSE,English Literature,C,C
S00183,GCSE,History,A,C
S00183,GCSE,English Language,B,E
S00183,GCSE,Chemistry,C,C
S00183,GCSE,Mathematics,B,B
S00184,A-Level,Geography,E,E
S00184,A-Level,Economics,A,A
S00184,A-Level,Chemistry,B,B
S00185,GCSE,Chemistry,D,D
S00185,GCSE,Biology,D,D
S00185,GCSE,English Literature,E,C
S00185,GCSE,Art,C,C
S00185,GCSE,Physics,B,B
S00185,GCSE,Geography,B,A*
S00186,A-Level,Geography,B,B
S00186,A-Level,Physics,A*,A
S00186,A-Level,Mathematics,B,B
S00186,A-Level,Chemistry,A*,A
S00187,GCSE,Geography,D,D
S00187,GCSE,French,B,C
S00187,GCSE,Computer Science,A,D
S00187,GCSE,English Language,A*,A*
S00187,GCSE,English Literature,A,A
S00187,GCSE,History,B,D
S00187,GCSE,Mathematics,B,B
S00188,GCSE,Computer Science,C,C
S00188,GCSE,English Literature,C,C
S00188,GCSE,Chemistry,C,C
S00188,GCSE,Music,B,E
S00188,GCSE,French,B,B
S00188,GCSE,Geography,B,B
S00188,GCSE,Art,A,A
S00188,GCSE,English Language,A*,A*
S00189,GCSE,History,D,E
S00189,GCSE,Music,E,C
S00189,GCSE,English Language,C,A*
S00189,GCSE,Biology,B,B
S00189,GCSE,Chemistry,B,B
S00189,GCSE,English Literature,D,E
S00189,GCSE,Geography,C,C
S00190,GCSE,English Literature,D,D
S00190,GCSE,French,E,C
S00190,GCSE,Mathematics,C,C
S00190,GCSE,Physics,A,A
S00190,GCSE,Geography,B,B
S00190,GCSE,English Language,A,B
S00190,GCSE,Chemistry,D,B
S00190,GCSE,Art,A,A
S00191,GCSE,Biology,D,D
S00191,GCSE,Chemistry,B,B
S00191,GCSE,Geography,A,D
S00191,GCSE,Computer Science,B,C
S00191,GCSE,French,D,A*
S00191,GCSE,History,B,B
S00191,GCSE,Mathematics,C,A
S00191,GCSE,English Literature,C,C
S00192,A-Level,Computer Science,B,B
S00192,A-Level,Biology,B,B
S00192,A-Level,Further Mathematics,A,B
S00192,A-Level,Mathematics,B,D
S00193,GCSE,History,C,C
S00193,GCSE,Biology,A,A
S00193,GCSE,Geography,C,C
S00193,GCSE,Physics,D,A
S00193,GCSE,Chemistry,D,D
S00193,GCSE,Computer Science,E,E
S00193,GCSE,French,A*,A*
S00194,GCSE,Music,A*,A*
S00194,GCSE,Art,C,A
S00194,GCSE,Physics,D,D
S00194,GCSE,Biology,D,D
S00194,GCSE,Geography,A*,A*
S00194,GCSE,French,B,B
S00194,GCSE,English Language,D,D
S00194,GCSE,Mathematics,B,E
S00194,GCSE,History,B,C
S00195,GCSE,Biology,C,C
S00195,GCSE,History,A,A
S00195,GCSE,Geography,A,A
S00195,GCSE,Music,B,A*
S00195,GCSE,Physics,D,D
S00195,GCSE,Mathematics,B,B
S00195,GCSE,Computer Science,C,C
S00195,GCSE,French,C,C
S00196,GCSE,Physics,A,A
S00196,GCSE,Biology,B,B
S00196,GCSE,English Literature,C,A*
S00196,GCSE,Geography,C,C
S00196,GCSE,Music,A,A*
S00196,GCSE,Computer Science,D,D
S00196,GCSE,Art,C,C
S00197,GCSE,Art,A*,A*
S00197,GCSE,Physics,E,C
S00197,GCSE,English Language,C,E
S00197,GCSE,Chemistry,A,A
S00197,GCSE,Biology,B,B
S00197,GCSE,History,D,D
S00198,GCSE,Mathematics,C,C
S00198,GCSE,Biology,E,E
S00198,GCSE,Art,D,E
S00198,GCSE,Chemistry,A,A*
S00198,GCSE,English Literature,B,B
S00198,GCSE,Computer Science,B,A
S00198,GCSE,History,C,C
S00198,GCSE,Music,B,B
S00198,GCSE,French,C,C
S00199,A-Level,Physics,A*,A*
S00199,A-Level,History,A,A
S00199,A-Level,Computer Science,B,B
S00200,GCSE,French,E,E
S00200,GCSE,Art,D,D
S00200,GCSE,Computer Science,B,B
S00200,GCSE,English Literature,C,C
S00200,GCSE,Chemistry,A,A
S00200,GCSE,Mathematics,C,C
S00201,GCSE,French,A,A
S00201,GCSE,English Literature,B,B
S00201,GCSE,Geography,A,A
S00201,GCSE,Physics,A,A
S00201,GCSE,Chemistry,A*,A*
S00201,GCSE,Mathematics,A,A
S00201,GCSE,Art,B,B
S00201,GCSE,Music,C,C
S00201,GCSE,Biology,B,B
S00202,GCSE,Mathematics,E,E
S00202,GCSE,French,C,C
S00202,GCSE,Music,B,E
S00202,GCSE,Geography,A,A
S00202,GCSE,Art,C,B
S00202,GCSE,English Literature,A,A
S00202,GCSE,Chemistry,A*,D
S00202,GCSE,Biology,A*,D
S00202,GCSE,History,B,A*
S00203,GCSE,Art,A,A
S00203,GCSE,Biology,B,B
S00203,GCSE,Computer Science,C,C
S00203,GCSE,English Language,A,A
S00203,GCSE,Geography,B,B
S00203,GCSE,French,D,D
S00203,GCSE,Mathematics,D,D
S00203,GCSE,Physics,B,C
S00203,GCSE,Music,D,C
S00204,GCSE,History,A*,D
S00204,GCSE,Mathematics,A,A
S00204,GCSE,Chemistry,A,E
S00204,GCSE,French,D,C
S00204,GCSE,Computer Science,A,C
S00204,GCSE,Biology,A*,A*
S00204,GCSE,Geography,C,C
S00205,GCSE,History,C,C
S00205,GCSE,English Literature,A*,A*
S00205,GCSE,Geography,A,A
S00205,GCSE,Music,D,E
S00205,GCSE,Chemistry,C,C
S00205,GCSE,Mathematics,C,C
S00206,GCSE,English Literature,B,B
S00206,GCSE,English Language,B,B
S00206,GCSE,Mathematics,B,B
S00206,GCSE,Music,C,C
S00206,GCSE,French,C,C
S00206,GCSE,Geography,B,B
S00206,GCSE,History,B,B
S00207,GCSE,French,C,C
S00207,GCSE,Chemistry,D,E
S00207,GCSE,English Literature,C,C
S00207,GCSE,Physics,C,C
S00207,GCSE,Geography,A,D
S00207,GCSE,Biology,A,A
S00208,GCSE,Geography,B,B
S00208,GCSE,Mathematics,C,C
S00208,GCSE,English Literature,C,C
S00208,GCSE,Computer Science,D,E
S00208,GCSE,History,B,B
S00208,GCSE,French,A,A
S00208,GCSE,Physics,D,D
S00208,GCSE,Biology,C,C
S00208,GCSE,Art,D,D
S00209,GCSE,Physics,D,D
S00209,GCSE,English Language,D,A
S00209,GCSE,Computer Science,B,B
S00209,GCSE,English Literature,A,A
S00209,GCSE,History,C,C
S00209,GCSE,Music,A,A*
S00209,GCSE,Biology,A*,A*
S00210,A-Level,History,C,C
S00210,A-Level,Geography,A*,A*
S00210,A-Level,Further Mathematics,A,A
S00210,A-Level,Economics,A,A
S00211,GCSE,Computer Science,A,A
S00211,GCSE,French,C,C
S00211,GCSE,Mathematics,D,D
S00211,GCSE,Music,B,D
S00211,GCSE,Biology,C,C
S00211,GCSE,Geography,B,B
S00211,GCSE,Art,C,D
S00211,GCSE,Physics,B,B
S00212,GCSE,Computer Science,A*,A*
S00212,GCSE,Chemistry,D,C
S00212,GCSE,Art,B,B
S00212,GCSE,Mathematics,C,C
S00212,GCSE,Biology,C,C
S00212,GCSE,French,C,E
S00212,GCSE,English Literature,A,B
S00212,GCSE,Geography,A*,E
S00213,GCSE,Computer Science,C,C
S00213,GCSE,English Literature,A,A
S00213,GCSE,Geography,B,B
S00213,GCSE,Mathematics,C,C
S00213,GCSE,History,A,E
S00213,GCSE,Chemistry,A,E
S00213,GCSE,Biology,D,E
S00213,GCSE,Physics,A,D
S00213,GCSE,French,A,A
S00214,A-Level,Chemistry,B,C
S00214,A-Level,Further Mathematics,A*,A*
S00214,A-Level,Biology,E,E
S00214,A-Level,Physics,A,C
S00215,GCSE,Chemistry,D,A
S00215,GCSE,Art,E,E
S00215,GCSE,French,A,E
S00215,GCSE,English Language,C,C
S00215,GCSE,English Literature,A,A
S00215,GCSE,Biology,C,C
S00215,GCSE,Mathematics,A,A
S00215,GCSE,Physics,B,A*
S00215,GCSE,Computer Science,C,A
S00216,GCSE,English Literature,A*,A*
S00216,GCSE,Mathematics,A,A
S00216,GCSE,Computer Science,B,A
S00216,GCSE,Chemistry,B,B
S00216,GCSE,History,B,B
S00216,GCSE,Art,A,C
S00216,GCSE,Biology,D,B
S00216,GCSE,Physics,A,A
S00217,A-Level,Biology,A*,B
S00217,A-Level,Further Mathematics,D,A*
S00217,A-Level,History,E,D
S00218,GCSE,Music,B,D
S00218,GCSE,Art,D,D
S00218,GCSE,Mathematics,D,B
S00218,GCSE,Computer Science,B,B
S00218,GCSE,French,D,B
S00218,GCSE,Physics,B,B
S00218,GCSE,Biology,B,B
S00219,GCSE,History,B,A
S00219,GCSE,English Literature,A,A
S00219,GCSE,Geography,C,C
S00219,GCSE,Biology,B,B
S00219,GCSE,French,D,D
S00219,GCSE,Art,A*,A*
S00220,GCSE,English Language,A,B
S00220,GCSE,Music,C,D
S00220,GCSE,History,D,D
S00220,GCSE,Physics,C,E
S00220,GCSE,Mathematics,A,D
S00220,GCSE,Chemistry,A,A*
S00220,GCSE,Geography,B,B
S00221,GCSE,French,A,D
S00221,GCSE,Music,A,A
S00221,GCSE,English Literature,B,B
S00221,GCSE,History,D,D
S00221,GCSE,Biology,D,D
S00221,GCSE,Computer Science,B,B
S00221,GCSE,Physics,D,D
S00221,GCSE,Art,A,A
S00221,GCSE,Chemistry,A,A
S00222,GCSE,Geography,A,A
S00222,GCSE,Music,A,E
S00222,GCSE,Art,A*,A*
S00222,GCSE,Computer Science,B,A
S00222,GCSE,History,A,A
S00222,GCSE,English Literature,A,A
S00222,GCSE,Biology,B,A
S00222,GCSE,Physics,B,C
S00222,GCSE,English Language,D,D
S00223,GCSE,Mathematics,A*,D
S00223,GCSE,English Language,A*,A*
S00223,GCSE,Biology,C,C
S00223,GCSE,French,C,C
S00223,GCSE,History,D,D
S00223,GCSE,Chemistry,B,D
S00223,GCSE,Computer Science,C,C
S00223,GCSE,Geography,C,C
S00224,GCSE,French,C,C
S00224,GCSE,Mathematics,A,A
S00224,GCSE,Music,B,B
S00224,GCSE,Computer Science,D,D
S00224,GCSE,Chemistry,B,B
S00224,GCSE,English Literature,B,B
S00224,GCSE,History,B,B
S00224,GCSE,English Language,A,A*
S00225,GCSE,Mathematics,C,E
S00225,GCSE,Music,C,C
S00225,GCSE,Chemistry,B,A
S00225,GCSE,History,D,B
S00225,GCSE,Geography,D,D
S00225,GCSE,English Literature,A*,A*
S00225,GCSE,Physics,C,C
S00225,GCSE,Computer Science,A,A
S00226,A-Level,Computer Science,D,E
S00226,A-Level,Chemistry,C,C
S00226,A-Level,Mathematics,B,B
S00227,GCSE,Biology,E,E
S00227,GCSE,French,B,B
S00227,GCSE,English Language,A*,B
S00227,GCSE,History,D,D
S00227,GCSE,English Literature,A,A
S00227,GCSE,Geography,D,D
S00227,GCSE,Computer Science,B,B
S00227,GCSE,Physics,B,D
S00228,GCSE,Chemistry,B,B
S00228,GCSE,Geography,C,C
S00228,GCSE,Music,A*,A*
S00228,GCSE,Mathematics,B,B
S00228,GCSE,Art,A,E
S00228,GCSE,French,A,A
S00228,GCSE,Biology,C,B
S00228,GCSE,Computer Science,B,B
S00229,GCSE,English Language,A,D
S00229,GCSE,Chemistry,B,B
S00229,GCSE,Mathematics,D,D
S00229,GCSE,Geography,B,A*
S00229,GCSE,Biology,B,E
S00229,GCSE,Music,C,C
S00229,GCSE,Physics,A*,A
S00230,GCSE,Computer Science,B,B
S00230,GCSE,English Language,D,D
S00230,GCSE,Art,C,C
S00230,GCSE,Chemistry,B,A
S00230,GCSE,English Literature,B,B
S00230,GCSE,Mathematics,B,E
S00230,GCSE,French,C,C
S00230,GCSE,History,A*,A*
S00231,GCSE,Music,C,B
S00231,GCSE,Mathematics,C,C
S00231,GCSE,Geography,B,B
S00231,GCSE,Computer Science,B,B
S00231,GCSE,English Literature,C,C
S00231,GCSE,Art,D,A
S00231,GCSE,Chemistry,A*,D
S00232,GCSE,History,B,B
S00232,GCSE,Art,B,B
S00232,GCSE,Chemistry,A,C
S00232,GCSE,Physics,D,A*
S00232,GCSE,English Language,B,A
S00232,GCSE,Mathematics,D,A
S00233,A-Level,Geography,E,A
S00233,A-Level,Physics,B,B
S00233,A-Level,Psychology,A,A
S00234,GCSE,Physics,B,B
S00234,GCSE,English Language,E,E
S00234,GCSE,Computer Science,B,C
S00234,GCSE,Geography,B,E
S00234,GCSE,Mathematics,C,D
S00234,GCSE,Music,C,A
S00234,GCSE,English Literature,C,C
S00234,GCSE,French,A,A
S00235,A-Level,Physics,B,B
S00235,A-Level,Further Mathematics,A*,A*
S00235,A-Level,Computer Science,D,D
S00236,GCSE,Chemistry,C,C
S00236,GCSE,Computer Science,C,C
S00236,GCSE,Physics,A*,A*
S00236,GCSE,Biology,D,C
S00236,GCSE,English Literature,A,A
S00236,GCSE,French,E,E
S00236,GCSE,Art,A*,A*
S00236,GCSE,Geography,A,A
S00236,GCSE,Mathematics,B,B
S00237,GCSE,French,D,D
S00237,GCSE,Chemistry,C,C
S00237,GCSE,Music,C,C
S00237,GCSE,Computer Science,C,C
S00237,GCSE,Art,C,C
S00237,GCSE,History,B,A
S00238,GCSE,Biology,C,C
S00238,GCSE,Music,C,C
S00238,GCSE,English Literature,D,D
S00238,GCSE,French,B,B
S00238,GCSE,Art,A*,A
S00238,GCSE,Mathematics,A*,A*
S00238,GCSE,Computer Science,A*,A*
S00239,GCSE,Geography,C,C
S00239,GCSE,Biology,A*,A*
S00239,GCSE,Mathematics,D,D
S00239,GCSE,Computer Science,A*,E
S00239,GCSE,Art,A,A*
S00239,GCSE,Physics,A,D
S00240,A-Level,Economics,A,A
S00240,A-Level,Mathematics,B,D
S00240,A-Level,Biology,C,C
S00241,GCSE,Music,C,C
S00241,GCSE,Biology,C,C
S00241,GCSE,English Literature,E,B
S00241,GCSE,Chemistry,A,A
S00241,GCSE,English Language,C,C
S00241,GCSE,Mathematics,B,B
S00242,GCSE,Biology,A,A
S00242,GCSE,Art,D,C
S00242,GCSE,English Language,B,B
S00242,GCSE,Physics,C,C
S00242,GCSE,Computer Science,A*,B
S00242,GCSE,History,C,C
S00242,GCSE,Chemistry,B,B
S00242,GCSE,Geography,A*,A*
S00242,GCSE,English Literature,D,D
S00243,GCSE,English Literature,C,B
S00243,GCSE,Mathematics,A,C
S00243,GCSE,English Language,E,E
S00243,GCSE,Art,C,C
S00243,GCSE,Geography,C,C
S00243,GCSE,Music,B,B
S00243,GCSE,Physics,E,D
S00243,GCSE,Biology,A,A
S00244,A-Level,Physics,B,E
S00244,A-Level,Economics,D,E
S00244,A-Level,Chemistry,D,A
S00244,A-Level,Geography,D,B
S00245,GCSE,Biology,E,E
S00245,GCSE,Geography,B,A
S00245,GCSE,English Literature,D,D
S00245,GCSE,Chemistry,D,D
S00245,GCSE,Physics,A,A
S00245,GCSE,English Language,B,B
S00245,GCSE,Music,C,C
S00246,GCSE,Mathematics,C,C
S00246,GCSE,Computer Science,D,D
S00246,GCSE,Chemistry,E,E
S00246,GCSE,English Literature,A*,A*
S00246,GCSE,Geography,A,A
S00246,GCSE,Physics,C,C
S00246,GCSE,French,A,A
S00246,GCSE,Biology,A,A
S00247,A-Level,Economics,A*,A*
S00247,A-Level,Computer Science,A*,A*
S00247,A-Level,Psychology,D,D
S00248,GCSE,Music,C,C
S00248,GCSE,English Language,C,C
S00248,GCSE,History,B,B
S00248,GCSE,Mathematics,A,A
S00248,GCSE,Geography,B,B
S00248,GCSE,Computer Science,A,A
S00248,GCSE,Physics,E,E
S00249,GCSE,French,C,D
S00249,GCSE,Mathematics,C,A*
S00249,GCSE,Biology,B,C
S00249,GCSE,History,D,D
S00249,GCSE,Art,A,A
S00249,GCSE,Physics,A,A
S00249,GCSE,Geography,B,B
S00249,GCSE,Chemistry,B,B
S00250,GCSE,Computer Science,A,E
S00250,GCSE,Mathematics,A*,A
S00250,GCSE,English Literature,A,A*
S00250,GCSE,Biology,B,B
S00250,GCSE,English Language,B,B
